VF_number,CDS_number,Plk1_rpkm,Plk2_rpkm,Plk3_rpkm,Plk_rpkm_mean,Plk_rpkm_std,Swt1_rpkm,Swt2_rpkm,Swt3_rpkm,Swt_rpkm_mean,Swt_rpkm_std,Vnt1_rpkm,Vnt2_rpkm,Vnt3_rpkm,Vnt_rpkm_mean,Vnt_rpkm_std,Plk-vs-Swt_log2fc,Plk-vs-Swt_padj,Vnt-vs-Plk_log2fc,Vnt-vs-Plk_padj,Vnt-vs-Swt_log2fc,Vnt-vs-Swt_padj,Description,KO_number,Pathways
VF_2316,c1cds2336,15.3152742358,12.5670145345,12.1993811622,13.3605566442,1.70278572386,52.0100433344,36.3536923283,37.5712323528,41.9783226718,8.70902781693,41.624025545,11.6944933201,8.06337429322,20.4606310528,18.4177416143,-1.429012,0.00224385495227,-0.4563,0.47606359284,-1.885312,4.82469744203e-05,nitric oxide dioxygenase,K05916,"[(None, ('Unclassified', 'Metabolism', 'Others'))]"
VF_2317,c1cds2337,99.6961006508,342.466807387,304.075674454,248.746194164,130.500641968,371.406197959,544.361029611,488.452540564,468.073256045,88.2600128942,1.77094895414,52.3857084828,47.1716949914,33.7761174761,27.8396227213,-0.616033,0.568836095927,-3.111385,0.000958918769905,-3.727418,1.30079000291e-05,flagellar motor protein MotX,,
VF_2318,c1cds2338,245.539145027,296.102873059,300.305467561,280.649161882,30.4786878459,983.358209438,602.964405263,576.56445705,720.96235725,227.624530204,313.236092008,354.629262467,366.038797574,344.634717349,27.7839814974,-1.119426,0.0145591462094,-0.437117,0.46237259474,-1.556544,0.000360619550418,adenylosuccinate synthetase,K01939,"[('PATH:ko00230', ('Metabolism', 'Nucleotide Metabolism', 'Purine metabolism')), ('PATH:ko00250', ('Metabolism', 'Amino Acid Metabolism', 'Alanine, aspartate and glutamate metabolism'))]"
VF_2319,c1cds2339,26.6108503951,11.2006693975,12.7008899472,16.8374699133,8.49716952615,23.9068663116,22.5683996223,20.3714986676,22.2822548672,1.78496924629,0.0,28.3829484574,25.1917920498,17.8582468357,15.5477845637,-0.251296,0.794161244293,-0.247411,0.831272695018,-0.498708,0.55213938599,hypothetical protein,K09937,"[(None, ('Unclassified', 'Poorly Characterized', 'Function unknown'))]"
VF_2320,c1cds2340,588.116707408,211.427576135,238.009472592,345.851252045,210.228595703,867.346512465,913.182476311,921.157736192,900.562241656,29.0407419294,363.536799377,596.895811393,788.575928841,583.002846537,212.859874679,-1.203246,0.0529667839795,0.156149,0.86789156757,-1.047098,0.0861849413144,modulator for HflB protease specific for phage lambda cII repressor,K04087,"[(None, ('Unclassified', 'Genetic Information Processing', 'Protein folding and associated processing'))]"
VF_2321,c1cds2341,558.593413616,268.940930198,276.781694442,368.105346085,165.014082125,944.777154568,916.076323103,820.185928072,893.679801914,65.2452799133,1366.40606246,634.733101074,862.308332899,954.48249881,374.444105642,-1.114373,0.00493198100938,0.564908,0.241620844498,-0.549465,0.183418171674,modulator for HflB protease specific for phage lambda cII repressor,K04088,"[(None, ('Unclassified', 'Genetic Information Processing', 'Protein folding and associated processing'))]"
VF_2322,c1cds2342,468.184649139,260.726693198,261.11296561,330.008102649,119.664555326,503.953803984,916.800933943,778.191249102,732.981995677,210.103773468,479.572160677,545.738209848,728.30388164,584.538084055,128.825230185,-0.979755,0.0753794773707,0.15902,0.842309270338,-0.820735,0.127713038084,GTPase HflX,K03665,"[(None, ('Unclassified', 'Poorly Characterized', 'General function prediction only'))]"
VF_2323,c1cds2343,1226.78387391,495.038823983,407.527532347,709.783410081,449.868498834,1153.97637837,1843.57833218,1465.26009798,1487.60493618,345.343571712,906.885050945,656.814115531,839.615400152,801.104855543,129.406973225,-0.925413,0.0890222089627,-0.515029,0.444268952259,-1.440442,0.00438882669013,RNA-binding protein Hfq,K03666,"[('PATH:ko03018', ('Genetic Information Processing', 'Folding, Sorting and Degradation', 'RNA degradation')), ('BR:ko03036', ('Genetic Information Processing', 'Replication and Repair', 'Chromosome'))]"
VF_2324,c1cds2344,722.482449091,305.663426674,293.939932073,440.695269279,244.105245972,467.375392843,624.540547587,529.783421459,540.566453963,79.1354965164,976.829249006,425.259389518,630.920895473,677.669844666,278.740785789,-0.164621,0.786908088501,-0.161564,0.819432968569,-0.326186,0.524822626006,tRNA delta%282%29-isopentenylpyrophosphate transferase,K00791,"[('BR:ko01006', ('Metabolism', 'Metabolism of Terpenoids and Polyketides', 'Prenyltransferases')), ('PATH:ko00908', ('Metabolism', 'Metabolism of Terpenoids and Polyketides', 'Zeatin biosynthesis'))]"
VF_2325,c1cds2345,99.8150118088,40.7007234699,39.1176053651,59.8777802146,34.5957138428,60.6412191362,59.2719239703,78.5335142281,66.1488857782,10.7472326063,74.0556732852,69.3847153382,48.3240611281,63.9214832505,13.708178022,-0.01366,0.983294653216,-0.640134,0.240491916138,-0.653794,0.160016172898,DNA mismatch repair protein,K03572,"[('PATH:ko03430', ('Genetic Information Processing', 'Replication and Repair', 'Mismatch repair')), ('BR:ko03400', ('Genetic Information Processing', 'Replication and Repair', 'DNA repair and recombination proteins'))]"
VF_2326,c1cds2346,37.946596097,32.2280766681,36.3794962528,35.5180563393,2.95498310623,81.3468761266,58.1097176931,80.7728156876,73.4098031691,13.2533711948,123.045656103,57.2793233004,43.5229791623,74.6159861887,42.5015758184,-0.844337,0.0122763426908,0.137173,0.782685748968,-0.707164,0.0359323632639,N-acetylmuramoyl-L-alanine amidase,K01448,"[('BR:ko03036', ('Genetic Information Processing', 'Replication and Repair', 'Chromosome'))]"
VF_2327,c1cds2347,83.4915431146,81.8063705626,77.4185590217,80.9054908996,3.13511914823,141.795994166,146.130387555,138.118760966,142.015047562,4.0103027866,332.687042883,163.911527341,130.799735976,209.132768733,108.274381445,-0.618521,0.0432225903037,0.444787,0.218047419001,-0.173734,0.603986180676,ATPase,K06925,"[(None, ('Unclassified', 'Poorly Characterized', 'General function prediction only'))]"
VF_2328,c1cds2348,44.2590185391,32.8414689125,38.0078870809,38.3694581775,5.71735604212,31.7901340559,33.8055819343,37.8570350239,34.484250338,3.08986487419,24.1077567306,45.6788076736,48.6547356255,39.4804333432,13.3960227856,0.320618,0.612140486043,-0.570529,0.387022916403,-0.249912,0.671330135853,Fe-S electron transport protein,,
VF_2329,c1cds2349,85.3642938956,103.445498563,105.842138319,98.217310259,11.1953558567,228.297437635,119.742720304,146.428541522,164.82289982,56.566739137,223.791510969,161.9543515,100.962579644,162.236147371,61.4149505359,-0.520054,0.233333076294,-0.15678,0.789934429376,-0.676834,0.0966197695358,oligoribonuclease,K13288,"[('PATH:ko03008', ('Genetic Information Processing', 'Translation', 'Ribosome biogenesis in eukaryotes')), ('BR:ko03009', ('Genetic Information Processing', 'Translation', 'Ribosome Biogenesis'))]"
VF_2330,c1cds2350,167.553095642,149.611027957,146.731189542,154.631771047,11.2824571478,120.320003221,107.258703191,98.5521459485,108.71028412,10.9562866862,368.407268348,213.151945317,298.661530667,293.406914777,77.7609289652,0.685019,0.0554304054654,0.131195,0.798920714656,0.816214,0.0168303694976,ribosome-associated GTPase,K06949,"[('BR:ko03009', ('Genetic Information Processing', 'Translation', 'Ribosome Biogenesis'))]"
VF_2331,c1cds2351,144.411602766,139.406273872,157.931775183,147.249883941,9.58334126112,258.050272247,145.754247561,166.869453148,190.224657652,59.6799671008,57.0885072579,287.371193637,212.463128537,185.640943144,117.461062201,-0.153565,0.86759395467,-0.274125,0.786542518877,-0.427691,0.571837242463,phosphatidylserine decarboxylase,K01613,"[('PATH:ko00564', ('Metabolism', 'Lipid Metabolism', 'Glycerophospholipid metabolism'))]"
VF_2332,c1cds2352,2.71969760281,2.03508857865,1.62247661922,2.12575426689,0.554200931049,4.02472496828,3.94567054003,1.91368623847,3.29469391559,1.19664073717,36.4863186883,7.03600868746,4.94954599195,16.1572911226,17.6363361549,-0.463653,0.589531969329,1.675524,0.0318888324701,1.211871,0.0945868798309,drug%2Fmetabolite exporter family protein,,
VF_2333,c1cds2353,23.8203508856,18.8405270897,21.7199449917,21.4602743223,2.50004657995,39.8205554369,26.6344843871,32.2476489547,32.9008962596,6.61726276216,53.3814613321,63.6837014115,50.4526479552,55.8392702329,6.94951885641,-0.419138,0.335110283696,0.637254,0.162046721007,0.218116,0.615020565699,lysyl-tRNA synthetase,K04568,"[('BR:ko01007', ('Metabolism', 'Amino Acid Metabolism', 'Amino acid related enzymes')), ('PATH:ko00970', ('Genetic Information Processing', 'Translation', 'Aminoacyl-tRNA biosynthesis'))]"
VF_2334,c1cds2354,26.6642636468,30.9537879086,51.8735658394,36.4972057983,13.4879331509,176.693716239,2880.00708513,2982.70888207,2013.13656115,1591.23494706,26.690730666,21.9237060344,26.9624873544,25.1923080183,2.83395167943,-5.151047,5.32985296872e-11,-1.185681,0.248291313923,-6.336728,3.72152343951e-16,fumarate reductase flavoprotein subunit,K00244,"[('PATH:ko00020', ('Metabolism', 'Carbohydrate Metabolism', 'Citrate cycle (TCA cycle)')), ('PATH:ko00650', ('Metabolism', 'Carbohydrate Metabolism', 'Butanoate metabolism')), ('PATH:ko00190', ('Metabolism', 'Energy Metabolism', 'Oxidative phosphorylation')), ('PATH:ko00720', ('Metabolism', 'Energy Metabolism', 'Carbon fixation pathways in prokaryotes')), ('PATH:ko00623', ('Metabolism', 'Xenobiotics Biodegradation and Metabolism', 'Toluene degradation')), ('PATH:ko02020', ('Environmental Information Processing', 'Signal Transduction', 'Two-component system'))]"
VF_2335,c1cds2355,37.1443120098,39.2541978422,51.3722563537,42.5902554019,7.6782524115,141.641756319,1939.40131629,2224.82229823,1435.28845695,1129.38373628,9.04040877398,37.4743616351,47.2963546817,31.2703750303,19.8682268124,-4.428691,3.19106329919e-07,-0.90587,0.450969358903,-5.334561,4.33692696303e-10,fumarate reductase iron-sulfur subunit,K00245,"[('PATH:ko00020', ('Metabolism', 'Carbohydrate Metabolism', 'Citrate cycle (TCA cycle)')), ('PATH:ko00650', ('Metabolism', 'Carbohydrate Metabolism', 'Butanoate metabolism')), ('PATH:ko00190', ('Metabolism', 'Energy Metabolism', 'Oxidative phosphorylation')), ('PATH:ko00720', ('Metabolism', 'Energy Metabolism', 'Carbon fixation pathways in prokaryotes')), ('PATH:ko00623', ('Metabolism', 'Xenobiotics Biodegradation and Metabolism', 'Toluene degradation')), ('PATH:ko02020', ('Environmental Information Processing', 'Signal Transduction', 'Two-component system'))]"
VF_2336,c1cds2356,25.3764603621,28.0308419037,46.0940413617,33.1671145425,11.273442823,85.168211235,1339.93701711,1367.13445863,930.746562324,732.418586656,0.0,40.3847225609,48.5698368165,29.6515197925,26.0030477704,-4.022278,6.48763748684e-05,-0.573089,0.708511639765,-4.595367,4.00917686368e-06,fumarate reductase subunit C,K00246,"[('PATH:ko00020', ('Metabolism', 'Carbohydrate Metabolism', 'Citrate cycle (TCA cycle)')), ('PATH:ko00650', ('Metabolism', 'Carbohydrate Metabolism', 'Butanoate metabolism')), ('PATH:ko00190', ('Metabolism', 'Energy Metabolism', 'Oxidative phosphorylation')), ('PATH:ko00720', ('Metabolism', 'Energy Metabolism', 'Carbon fixation pathways in prokaryotes')), ('PATH:ko00623', ('Metabolism', 'Xenobiotics Biodegradation and Metabolism', 'Toluene degradation')), ('PATH:ko02020', ('Environmental Information Processing', 'Signal Transduction', 'Two-component system'))]"
VF_2337,c1cds2357,147.484190059,63.9353156494,91.1904269441,100.869977551,42.6072045403,210.018712089,2270.78915391,2014.58229164,1498.46338588,1123.15526404,137.80746046,77.2227560423,83.6223162603,99.5508442542,33.2853587241,-3.52629,1.04416786278e-06,-0.76005,0.445766857634,-4.286341,1.81455925938e-09,fumarate reductase subunit D,K00247,"[('PATH:ko00020', ('Metabolism', 'Carbohydrate Metabolism', 'Citrate cycle (TCA cycle)')), ('PATH:ko00650', ('Metabolism', 'Carbohydrate Metabolism', 'Butanoate metabolism')), ('PATH:ko00190', ('Metabolism', 'Energy Metabolism', 'Oxidative phosphorylation')), ('PATH:ko00720', ('Metabolism', 'Energy Metabolism', 'Carbon fixation pathways in prokaryotes')), ('PATH:ko00623', ('Metabolism', 'Xenobiotics Biodegradation and Metabolism', 'Toluene degradation')), ('PATH:ko02020', ('Environmental Information Processing', 'Signal Transduction', 'Two-component system'))]"
VF_2338,c1cds2358,604.153129494,692.94456819,716.190576513,671.096091399,59.1279488665,901.377403895,441.704776894,451.083184782,598.055121857,262.726652092,1338.49071562,1243.86582153,1408.76452796,1330.37368837,82.7484769881,0.37545,0.499455303914,0.221707,0.749467039763,0.597157,0.219159688746,elongation factor P,K02356,"[('BR:ko03012', ('Genetic Information Processing', 'Translation', 'Translation factors'))]"
VF_2339,c1cds2359,10.8358576419,13.0108785931,11.6496629638,11.8321330663,1.0989315439,17.0129019304,9.38640257019,10.1857493338,12.1950179448,4.19150848577,74.5148844401,34.9948853139,28.4698683771,45.9932127104,24.915021176,0.158236,0.770698611355,0.997997,0.0318206373842,1.156233,0.00542397417379,lysine aminomutase,K01843,"[('PATH:ko00310', ('Metabolism', 'Amino Acid Metabolism', 'Lysine degradation'))]"
VF_2340,c1cds2360,670.47495226,424.10048154,474.113408818,522.896280873,130.230263035,485.982154637,831.153380297,988.392114793,768.509216575,256.996421089,650.721676612,618.959380076,761.435033025,677.038696571,74.7948332133,-0.391397,0.49589520162,-0.328762,0.626073542333,-0.720159,0.146563247674,6-phosphofructokinase,K00850,"[('PATH:ko00010', ('Metabolism', 'Carbohydrate Metabolism', 'Glycolysis / Gluconeogenesis')), ('PATH:ko00030', ('Metabolism', 'Carbohydrate Metabolism', 'Pentose phosphate pathway')), ('PATH:ko00051', ('Metabolism', 'Carbohydrate Metabolism', 'Fructose and mannose metabolism')), ('PATH:ko00052', ('Metabolism', 'Carbohydrate Metabolism', 'Galactose metabolism')), ('PATH:ko00680', ('Metabolism', 'Energy Metabolism', 'Methane metabolism'))]"
VF_2341,c1cds2361,74.0371279859,55.7409815406,56.6637707481,62.1472934249,10.3072309277,52.1412448473,34.8072726294,34.9216054974,40.6233743247,9.9749322821,133.630413136,98.3299994157,85.0815893289,105.680667294,25.0952448075,0.784606,0.0121014045902,-0.038454,0.939144939122,0.746152,0.0161651887291,ferrous iron efflux protein F,K13283,"[(None, ('Unclassified', 'Cellular Processes and Signaling', 'Other ion-coupled transporters'))]"
VF_2342,c1cds2362,808.654723519,425.599236709,268.588403563,500.947454597,277.805548796,91.4332781741,141.028741429,118.326241735,116.929420446,24.8272194609,877.141696204,504.189467959,683.42810052,688.253088228,186.522924913,2.161255,4.60072440178e-06,-0.282619,0.690154805898,1.878636,7.54539569127e-05,periplasmic protein CpxP%2C modulator of CpxAR signaling,K06006,"[(None, ('Unclassified', 'Poorly Characterized', 'Function unknown'))]"
VF_2343,c1cds2363,108.167368405,40.8926323439,55.3631094401,68.1410367297,35.4108612913,45.5768328513,59.9893797856,73.1229583753,59.563057004,13.7780104217,145.862501798,62.9513256493,65.6832431514,91.4990235328,47.0999646508,0.31975,0.573076889156,-0.418037,0.505008407542,-0.098287,0.856144305119,DNA-binding response regulator in two-component regulatory system with CpxA,K07662,"[('PATH:ko02020', ('Environmental Information Processing', 'Signal Transduction', 'Two-component system')), ('BR:ko02022', ('Environmental Information Processing', 'Signal Transduction', 'Two-component system'))]"
VF_2344,c1cds2364,47.475414296,13.6377400928,16.4238257743,25.8456600543,18.7836436767,20.1031100446,16.7349801303,21.2778763621,19.3719888457,2.35804584324,46.0025984266,14.0152302183,16.1394752945,25.3857679798,17.8862622574,0.51574,0.425888868417,-0.88797,0.184823811368,-0.37223,0.54848978026,two-component sensor protein,K07640,"[('BR:ko01001', ('Metabolism', 'Enzyme Families', 'Protein kinases')), ('PATH:ko02020', ('Environmental Information Processing', 'Signal Transduction', 'Two-component system')), ('BR:ko02022', ('Environmental Information Processing', 'Signal Transduction', 'Two-component system'))]"
VF_2345,c1cds2365,35.8761386707,38.7408338282,47.1591626362,40.592045045,5.86488658701,58.7710463493,81.2215544533,71.0456016032,70.3460674686,11.2415897246,144.797213863,43.9935701089,49.9575464399,79.582776804,56.5560284509,-0.584174,0.243589160582,-0.02257,0.976269521524,-0.606744,0.205288491383,rRNA methylase,K03216,"[(None, ('Unclassified', 'Genetic Information Processing', 'Translation proteins'))]"
VF_2347,c1cds2366,145.957034288,88.2836216867,95.826063014,110.022239663,31.3481132421,135.704912664,100.027842012,95.4189101825,110.383888286,22.049405203,55.9141584026,82.4879439543,92.7701172807,77.0574065459,19.0186350355,0.159957,0.802745104315,-1.124727,0.038406266813,-0.96477,0.050113679649,serine acetyltransferase,K00640,"[('PATH:ko00920', ('Metabolism', 'Energy Metabolism', 'Sulfur metabolism')), ('PATH:ko00270', ('Metabolism', 'Amino Acid Metabolism', 'Cysteine and methionine metabolism'))]"
VF_2348,c1cds2367,106.264513233,69.4591037853,73.1149808313,82.9461992831,20.2768139346,136.213540612,134.687093647,134.564408205,135.155014155,0.918760918657,59.7437866653,104.548673151,136.389487919,100.227315912,38.5051487008,-0.520461,0.406448352055,-0.3308,0.668448722209,-0.851262,0.127322804782,NAD%28P%29H-dependent glycerol-3-phosphate dehydrogenase,K00057,"[('PATH:ko00564', ('Metabolism', 'Lipid Metabolism', 'Glycerophospholipid metabolism'))]"
VF_2349,c1cds2368,107.167290159,113.610564304,131.304913013,117.360922492,12.4982038373,1242.64947142,897.920434655,920.726862391,1020.43225616,192.783301551,76.1620849579,451.844788539,422.70738467,316.904752722,208.997658211,-2.73546,8.48485878425e-05,0.779826,0.396654766801,-1.955634,0.00576375768316,preprotein translocase subunit SecB,K03071,"[('BR:ko03110', ('Genetic Information Processing', 'Folding, Sorting and Degradation', 'Chaperones and folding catalysts')), ('PATH:ko03060', ('Genetic Information Processing', 'Folding, Sorting and Degradation', 'Protein export')), ('PATH:ko03070', ('Environmental Information Processing', 'Membrane Transport', 'Bacterial secretion system')), ('BR:ko02044', ('Environmental Information Processing', 'Membrane Transport', 'Secretion system'))]"
VF_2350,c1cds2369,33.2266034794,65.5471721353,68.4526842909,55.7421533019,19.5530812937,295.768988469,168.544911725,210.122748984,224.812216393,64.8716175641,357.817552929,231.632812316,157.581170519,249.010511921,101.242977746,-1.725997,0.000192720587503,1.208885,0.0209787091941,-0.517112,0.309128967576,rhodanese-related sulfurtransferase,,
